league,playerid,salary,seasonstart,seasonend,teamold,team
NBA,cagemi01,810000,1988,1989,Seattle SuperSonics,Thunder
NBA,cagemi01,910000,1990,1991,Seattle SuperSonics,Thunder
NBA,cagemi01,1390000,1991,1992,Seattle SuperSonics,Thunder
NBA,cagemi01,1390000,1992,1993,Seattle SuperSonics,Thunder
NBA,cagemi01,1502000,1993,1994,Seattle SuperSonics,Thunder
NBA,cagemi01,1635000,1994,1995,Cleveland Cavaliers,Cavaliers
NBA,cagemi01,2126000,1995,1996,Cleveland Cavaliers,Cavaliers
NBA,cagemi01,1473000,1996,1997,Philadelphia 76ers,76ers
NBA,cagemi01,2055421,1997,1998,New Jersey Nets,Nets
NBA,cagemi01,2350000,1998,1999,New Jersey Nets,Nets
NBA,cagemi01,510000,1999,2000,New Jersey Nets,Nets
NBA,calatni01,816482,2014,2015,Memphis Grizzlies,Grizzlies
NBA,caldejo01,2190000,2005,2006,Toronto Raptors,Raptors
NBA,caldejo01,2333334,2006,2007,Toronto Raptors,Raptors
NBA,caldejo01,2471604,2007,2008,Toronto Raptors,Raptors
NBA,caldejo01,7438018,2008,2009,Toronto Raptors,Raptors
NBA,caldejo01,8219009,2009,2010,Toronto Raptors,Raptors
NBA,caldejo01,9000000,2010,2011,Toronto Raptors,Raptors
NBA,caldejo01,9780992,2011,2012,Toronto Raptors,Raptors
NBA,caldejo01,11046591,2012,2013,Detroit Pistons,Pistons
NBA,caldejo01,6791570,2013,2014,Dallas Mavericks,Mavericks
NBA,caldejo01,7097191,2014,2015,New York Knicks,Knicks
NBA,caldejo01,7402812,2015,2016,New York Knicks,Knicks
NBA,caldejo01,7708427,2016,2017,Los Angeles Lakers,Lakers
NBA,caldejo01,392478,2016,2017,Atlanta Hawks,Hawks
NBA,caldejo01,1471382,2017,2018,Cleveland Cavaliers,Cavaliers
NBA,caldwad01,275000,1990,1991,Houston Rockets,Rockets
NBA,caldwad01,150000,1994,1995,Houston Rockets,Rockets
NBA,caldwad01,225000,1995,1996,Indiana Pacers,Pacers
NBA,caldwad01,272250,1997,1998,Dallas Mavericks,Mavericks
NBA,caldwad01,20000,1997,1998,Cleveland Cavaliers,Cavaliers
NBA,caldwad01,50000,1999,2000,Indiana Pacers,Pacers
NBA,caldwke01,2653080,2013,2014,Detroit Pistons,Pistons
NBA,caldwke01,2772480,2014,2015,Detroit Pistons,Pistons
NBA,caldwke01,2891760,2015,2016,Detroit Pistons,Pistons
NBA,caldwke01,3678319,2016,2017,Detroit Pistons,Pistons
NBA,caldwke01,17745894,2017,2018,Los Angeles Lakers,Lakers
NBA,callori01,125000,1990,1991,Sacramento Kings,Kings
NBA,cambrde01,150000,1992,1993,Dallas Mavericks,Mavericks
NBA,cambyma01,2434000,1996,1997,Toronto Raptors,Raptors
NBA,cambyma01,2799240,1997,1998,Toronto Raptors,Raptors
NBA,cambyma01,3164000,1998,1999,New York Knicks,Knicks
NBA,cambyma01,5250000,1999,2000,New York Knicks,Knicks
NBA,cambyma01,5750000,2000,2001,New York Knicks,Knicks
NBA,cambyma01,7300000,2001,2002,New York Knicks,Knicks
NBA,cambyma01,6750000,2002,2003,Denver Nuggets,Nuggets
NBA,cambyma01,7250000,2003,2004,Denver Nuggets,Nuggets
NBA,cambyma01,8500000,2004,2005,Denver Nuggets,Nuggets
NBA,cambyma01,9150000,2005,2006,Denver Nuggets,Nuggets
NBA,cambyma01,8800000,2006,2007,Denver Nuggets,Nuggets
NBA,cambyma01,11250000,2007,2008,Denver Nuggets,Nuggets
NBA,cambyma01,10000000,2008,2009,Los Angeles Clippers,Clippers
NBA,cambyma01,7650000,2009,2010,Portland Trail Blazers,Blazers
NBA,cambyma01,11749832,2010,2011,Portland Trail Blazers,Blazers
NBA,cambyma01,11227250,2011,2012,Portland Trail Blazers,Blazers
NBA,cambyma01,4590338,2012,2013,New York Knicks,Knicks
NBA,cambyma01,4383773,2013,2014,Toronto Raptors,Raptors
NBA,cambyma01,1399507,2013,2014,Houston Rockets,Rockets
NBA,cambyma01,646609,2014,2015,Toronto Raptors,Raptors
NBA,campbel01,575000,1990,1991,Los Angeles Lakers,Lakers
NBA,campbel01,575000,1991,1992,Los Angeles Lakers,Lakers
NBA,campbel01,575000,1992,1993,Los Angeles Lakers,Lakers
NBA,campbel01,1700000,1993,1994,Los Angeles Lakers,Lakers
NBA,campbel01,2100000,1994,1995,Los Angeles Lakers,Lakers
NBA,campbel01,2200000,1995,1996,Los Angeles Lakers,Lakers
NBA,campbel01,7000000,1996,1997,Los Angeles Lakers,Lakers
NBA,campbel01,7000000,1997,1998,Los Angeles Lakers,Lakers
NBA,campbel01,7000000,1998,1999,Charlotte Hornets,Hornets
NBA,campbel01,7975000,1999,2000,Charlotte Hornets,Hornets
NBA,campbel01,8050000,2000,2001,Charlotte Hornets,Hornets
NBA,campbel01,7975000,2001,2002,Charlotte Hornets,Hornets
NBA,campbel01,8050000,2002,2003,New Orleans Hornets,Pelicans
NBA,campbel01,4000000,2003,2004,Detroit Pistons,Pistons
NBA,campbel01,4400000,2004,2005,Detroit Pistons,Pistons
NBA,campbto01,110000,1984,1985,Detroit Pistons,Pistons
NBA,campbto01,155000,1985,1986,Detroit Pistons,Pistons
NBA,campbto01,75000,1987,1988,Los Angeles Lakers,Lakers
NBA,campbto01,270000,1988,1989,Los Angeles Lakers,Lakers
NBA,campbto01,1200000,1990,1991,Minnesota Timberwolves,Timberwolves
NBA,campbto01,1183000,1991,1992,Minnesota Timberwolves,Timberwolves
NBA,campbto01,1383000,1992,1993,New York Knicks,Knicks
NBA,campbto01,1682000,1993,1994,Dallas Mavericks,Mavericks
NBA,campbto01,650000,1994,1995,Cleveland Cavaliers,Cavaliers
NBA,canaais01,816482,2014,2015,Philadelphia 76ers,76ers
NBA,canaais01,947276,2015,2016,Philadelphia 76ers,76ers
NBA,canaais01,1015696,2016,2017,Chicago Bulls,Bulls
NBA,canaais01,997547,2017,2018,Phoenix Suns,Suns
NBA,canaais01,200000,2017,2018,Chicago Bulls,Bulls
NBA,canaais01,53465,2017,2018,Houston Rockets,Rockets
NBA,capelca01,1189200,2014,2015,Houston Rockets,Rockets
NBA,capelca01,1242720,2015,2016,Houston Rockets,Rockets
NBA,capelca01,1296240,2016,2017,Houston Rockets,Rockets
NBA,capelca01,2334520,2017,2018,Houston Rockets,Rockets
NBA,caracde01,473604,2010,2011,Los Angeles Lakers,Lakers
NBA,caracde01,270427,2011,2012,Los Angeles Lakers,Lakers
NBA,cardibr01,316969,2000,2001,Detroit Pistons,Pistons
NBA,cardibr01,465850,2001,2002,Detroit Pistons,Pistons
NBA,cardibr01,587435,2002,2003,Washington Wizards,Wizards
NBA,cardibr01,663679,2003,2004,Golden State Warriors,Warriors
NBA,cardibr01,4903000,2004,2005,Memphis Grizzlies,Grizzlies
NBA,cardibr01,5393300,2005,2006,Memphis Grizzlies,Grizzlies
NBA,cardibr01,5400000,2006,2007,Memphis Grizzlies,Grizzlies
NBA,cardibr01,5850000,2007,2008,Memphis Grizzlies,Grizzlies
NBA,cardibr01,6300000,2008,2009,Minnesota Timberwolves,Timberwolves
NBA,cardibr01,6750000,2009,2010,New York Knicks,Knicks
NBA,cardibr01,1352181,2010,2011,Dallas Mavericks,Mavericks
NBA,cardibr01,1352181,2011,2012,Dallas Mavericks,Mavericks
NBA,carlige01,65779,2004,2005,Portland Trail Blazers,Blazers
NBA,carliri01,90000,1985,1986,Boston Celtics,Celtics
NBA,carliri01,100000,1987,1988,New York Knicks,Knicks
NBA,carliri01,125000,1988,1989,New York Knicks,Knicks
NBA,carnero01,1439760,2006,2007,Philadelphia 76ers,76ers
NBA,carnero01,1547760,2007,2008,Philadelphia 76ers,76ers
NBA,carnero01,1655760,2008,2009,Minnesota Timberwolves,Timberwolves
NBA,carnero01,855189,2009,2010,Philadelphia 76ers,76ers
NBA,carnero01,377116,2010,2011,Golden State Warriors,Warriors
NBA,carnero01,274756,2010,2011,Memphis Grizzlies,Grizzlies
NBA,carran01,335000,1985,1986,Atlanta Hawks,Hawks
NBA,carran01,400000,1987,1988,Atlanta Hawks,Hawks
NBA,carran01,460000,1988,1989,Atlanta Hawks,Hawks
NBA,carran01,610000,1990,1991,Sacramento Kings,Kings
NBA,carran01,1263000,1991,1992,San Antonio Spurs,Spurs
NBA,carran01,1233000,1992,1993,San Antonio Spurs,Spurs
NBA,carran01,1353000,1993,1994,San Antonio Spurs,Spurs
NBA,carran01,666600,1994,1995,Utah Jazz,Jazz
NBA,carran01,2525000,1995,1996,Utah Jazz,Jazz
NBA,carran01,2300000,1996,1997,Utah Jazz,Jazz
NBA,carran01,1600000,1997,1998,Utah Jazz,Jazz
NBA,carran01,1000000,1999,2000,Vancouver Grizzlies,Grizzlies
NBA,carrch01,200000,1995,1996,Phoenix Suns,Suns
NBA,carrch01,750000,1996,1997,Minnesota Timberwolves,Timberwolves
NBA,carrch01,900000,1997,1998,Minnesota Timberwolves,Timberwolves
NBA,carrch01,1000000,1998,1999,New Jersey Nets,Nets
NBA,carrch01,60000,1999,2000,Golden State Warriors,Warriors
NBA,carrch01,30000,1999,2000,Chicago Bulls,Bulls
NBA,carrch01,1200000,2000,2001,Boston Celtics,Celtics
NBA,carrco01,287500,1998,1999,Chicago Bulls,Bulls
NBA,carrke01,465000,1984,1985,Portland Trail Blazers,Blazers
NBA,carrke01,272250,1985,1986,Portland Trail Blazers,Blazers
NBA,carrml01,175000,1984,1985,Boston Celtics,Celtics
NBA,carrode01,1009680,2009,2010,Memphis Grizzlies,Grizzlies
